job_title_cleaned,job_level,Rating,Company Name,Location,Headquarters,job_state,same_location,Size,years_of_operation,Type of ownership,Industry,Sector,Revenue,min_salary,max_salary,avg_salary,python,r,excel,sql,tableau,power_bi,hadoop,spark,kafka,aws,big_data,machine_learning
Analyst,Senior,3.9,Life360,"San Francisco, CA","San Francisco, CA", CA,True,51 to 200,16,Company - Public,Internet,Information Technology,NA,71,123,97,True,True,False,True,True,False,False,False,False,False,False,False
Data Scientist, Other,3.9,Predictive Research Inc,"Plano, TX","Bangalore, India", TX,False,1 to 50,-1,Company - Private,Consulting,Business Services,NA,71,123,97,True,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,4.7,Oversight Systems,"Atlanta, GA","Atlanta, GA", GA,True,51 to 200,21,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),90,124,107,True,True,False,True,False,False,False,False,False,False,False,True
Data Scientist,Senior,4.8,Acuity Insurance,"Sheboygan, WI","Sheboygan, WI", WI,True,1001 to 5000,99,Company - Private,Insurance Carriers,Insurance,$1 to $2 billion (USD),90,124,107,False,True,False,False,False,False,False,False,False,False,False,False
Data Engineer, Other,3.1,1010data,"New York, NY","New York, NY", NY,True,201 to 500,24,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),90,124,107,True,False,False,False,False,False,False,False,False,True,False,False
Data Scientist, Other,3.6,Gigya,"Palo Alto, CA","Mountain View, CA", CA,False,201 to 500,18,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),90,124,107,False,False,False,False,False,False,False,False,False,False,True,True
Other, Other,5.0,Genesis Research,"Hoboken, NJ","Hoboken, NJ", NJ,True,1 to 50,15,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,NA,90,124,107,True,True,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,3.7,Sanofi,"Cambridge, MA","Paris, France", MA,False,10000+,51,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),90,124,107,True,True,False,True,True,False,False,False,False,False,True,True
Data Scientist, Other,3.7,XPO Logistics,"Lebanon, IN","Greenwich, CT", IN,False,10000+,13,Company - Public,Transportation Management,Transportation & Logistics,$10+ billion (USD),90,124,107,True,True,False,True,False,False,False,False,False,False,True,True
Data Scientist, Other,3.9,Trace Data,"Oakland, CA","Santa Ana, CA", CA,False,51 to 200,24,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),90,124,107,True,True,False,True,False,False,False,True,False,False,False,True
Data Scientist, Other,4.3,Descript,"San Francisco, CA","Houston, TX", CA,False,1 to 50,-1,Company - Private,Other,-1,Less than $1 million (USD),90,124,107,True,True,False,False,False,False,False,False,False,False,False,False
Other, Other,4.2,Rincon Research Corporation,"Melbourne, FL","Tucson, AZ", FL,False,201 to 500,41,Company - Private,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD),90,124,107,True,False,False,False,False,False,False,False,False,False,False,True
Data Scientist,Senior,3.7,MassMutual,"Boston, MA","Springfield, MA", MA,False,5001 to 10000,173,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),90,124,107,True,True,False,True,False,False,True,True,False,False,False,True
Data Scientist, Other,4.0,Better Hire,"Birmingham, AL","Birmingham, AL", AL,True,1 to 50,-1,Company - Private,Other,-1,NA,90,124,107,False,False,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,3.3,Parker Hannifin,"Cleveland, OH","Cleveland, OH", OH,True,10000+,107,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),90,124,107,True,True,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,4.1,Gallup,"New York, NY","Washington, DC", NY,False,1001 to 5000,89,Company - Private,Consulting,Business Services,NA,90,124,107,True,True,True,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.3,Insider Inc,"New York, NY","New York, NY", NY,True,201 to 500,17,Company - Private,News Outlet,Media,$50 to $100 million (USD),90,124,107,True,True,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,3.9,Rapid Value Solutions,"San Francisco, CA","Pleasanton, CA", CA,False,201 to 500,15,Company - Private,IT Services,Information Technology,NA,90,124,107,True,False,False,True,False,False,False,False,False,True,False,True
Other, Other,3.1,Battelle,"Norwell, MA","Columbus, OH", MA,False,10000+,95,Nonprofit Organization,Research & Development,Business Services,$5 to $10 billion (USD),90,124,107,False,True,False,True,False,False,False,False,False,False,False,False
Other, Other,4.2,Ntrepid,"Herndon, VA","Herndon, VA", VA,True,201 to 500,14,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),90,124,107,True,True,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,5.0,"The Drive Media, Inc.","New York, NY",-1, NY,False,NA,-1,Other Organization,Other,-1,NA,90,124,107,True,False,True,True,False,False,False,False,False,False,False,True
Data Engineer, Other,2.9,Affinity Solutions,"San Jose, CA","New York, NY", CA,False,51 to 200,26,Company - Private,Advertising & Marketing,Business Services,NA,90,124,107,True,False,False,True,True,False,False,True,False,False,True,False
Other,Senior,4.7,Sage Intacct,"San Francisco, CA","San Jose, CA", CA,False,501 to 1000,25,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,NA,90,124,107,True,False,False,True,False,False,False,False,False,False,False,True
Data Scientist,Senior,3.6,Constant Contact,"Waltham, MA","Waltham, MA", MA,True,NA,29,Subsidiary or Business Segment,Advertising & Marketing,Business Services,NA,90,124,107,True,True,False,False,False,False,True,True,False,True,True,True
Data Scientist, Other,3.8,MIT Lincoln Laboratory,"Lexington, MA","Lexington, MA", MA,True,1001 to 5000,73,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,NA,91,150,120,True,True,False,True,False,False,True,True,False,False,True,True
Data Scientist, Other,3.3,Puget Sound Energy,"Bothell, WA","Bellevue, WA", WA,False,1001 to 5000,25,Company - Private,Utilities,"Oil, Gas, Energy & Utilities",$2 to $5 billion (USD),91,150,120,False,False,True,True,False,False,True,True,False,False,False,True
Data Scientist, Other,3.7,Pacific Northwest National Laboratory,"Richland, WA","Richland, WA", WA,True,1001 to 5000,59,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),91,150,120,False,False,False,False,False,False,False,False,False,False,False,True
Director, Other,3.8,Analysis Group,"Boston, MA","Boston, MA", MA,True,1001 to 5000,43,Private Practice / Firm,Consulting,Business Services,$100 to $500 million (USD),91,150,120,True,True,False,True,False,False,False,False,False,True,False,False
Data Scientist, Other,3.2,US Pharmacopeia,"Rockville, MD","Rockville, MD", MD,True,1001 to 5000,204,Nonprofit Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),91,150,120,True,True,True,True,True,False,False,False,False,False,False,False
Data Scientist, Other,4.6,Itlize Global,"Piscataway, NJ","Piscataway, NJ", NJ,True,201 to 500,14,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),91,150,120,True,False,False,False,False,False,True,True,False,False,True,True
Data Scientist, Other,3.5,eBay,"San Jose, CA","San Jose, CA", CA,True,10000+,29,Company - Public,Internet,Information Technology,$10+ billion (USD),91,150,120,True,True,False,True,True,False,True,False,False,False,True,False
Other, Other,5.0,Paige,"New York, NY","New York, NY", NY,True,1 to 50,6,Company - Private,Enterprise Software & Network Solutions,Information Technology,NA,91,150,120,True,False,False,True,False,False,False,False,False,True,False,False
Other, Other,4.1,Shape Security,"Santa Clara, CA","Mountain View, CA", CA,False,51 to 200,13,Company - Private,IT Services,Information Technology,NA,91,150,120,True,False,False,False,False,False,False,False,False,True,True,False
Manager,Senior,4.1,ABIOMED,"Danvers, MA","Danvers, MA", MA,True,1001 to 5000,43,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),91,150,120,True,True,True,True,True,True,False,False,False,False,False,True
Data Scientist, Other,3.5,Comcast,"New York, NY","Philadelphia, PA", NY,False,10000+,61,Company - Public,Other,-1,$10+ billion (USD),91,150,120,True,True,False,True,True,False,False,False,False,True,False,True
Data Scientist, Other,3.2,"Metronome, LLC","Vienna, VA","Fairfax, VA", VA,False,51 to 200,13,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),91,150,120,True,True,False,True,False,False,False,True,False,False,True,False
Data Scientist, Other,5.0,SkillSoniq,"San Francisco, CA","Jersey City, NJ", CA,False,NA,-1,Company - Public,Other,-1,NA,91,150,120,True,False,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,4.7,Lawrence Livermore National Lab,"Livermore, CA","Livermore, CA", CA,True,1001 to 5000,72,Government,Federal Agencies,Government,$1 to $2 billion (USD),91,150,120,True,True,False,False,False,False,False,False,False,False,True,True
Analyst, Other,3.8,FHLBank Pittsburgh,"Pittsburgh, PA","Pittsburgh, PA", PA,True,201 to 500,92,Company - Private,Banks & Credit Unions,Finance,$1 to $2 billion (USD),91,150,120,False,False,False,False,True,False,False,False,False,False,False,False
Data Scientist, Other,3.6,Jacobs,"Herndon, VA","Dallas, TX", VA,False,10000+,77,Company - Public,Architectural & Engineering Services,Business Services,$10+ billion (USD),91,150,120,True,True,False,True,True,False,True,True,False,False,False,True
Data Scientist, Other,4.8,Klaviyo,"Boston, MA","Boston, MA", MA,True,201 to 500,12,Company - Private,Computer Hardware & Software,Information Technology,NA,91,150,120,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.3,Underwriters Laboratories,"Northbrook, IL","Northbrook, IL", IL,True,10000+,130,Company - Private,Consulting,Business Services,$2 to $5 billion (USD),91,150,120,False,True,False,False,False,False,False,True,False,False,False,True
Data Scientist, Other,3.7,Altus Group,"Irvine, CA","Toronto, Canada", CA,False,1001 to 5000,19,Company - Public,Real Estate,Real Estate,$100 to $500 million (USD),91,150,120,True,False,False,True,True,False,False,False,False,True,False,False
Data Scientist, Other,5.0,Jobot,"Irvine, CA","Irvine, CA", CA,True,51 to 200,6,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),91,150,120,True,True,False,True,True,True,False,False,False,False,False,False
Data Scientist, Other,-1.0,Trovetechs Inc,"San Francisco, CA","Hillsborough, NJ", CA,False,NA,-1,Company - Private,Other,-1,NA,91,150,120,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist,Senior,3.4,Edmunds.com,"Santa Monica, CA","Santa Monica, CA", CA,True,501 to 1000,58,Company - Private,Internet,Information Technology,$100 to $500 million (USD),141,225,183,True,True,False,True,True,False,False,False,False,False,False,False
Data Scientist, Other,5.0,Cohere Health,"Boston, MA","Boston, MA", MA,True,1 to 50,5,Company - Private,IT Services,Information Technology,NA,141,225,183,True,True,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,-1.0,Trovetechs Inc,"San Francisco, CA","Hillsborough, NJ", CA,False,NA,-1,Company - Private,Other,-1,NA,141,225,183,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist,Senior,4.0,AstraZeneca,"New York, NY","Cambridge, United Kingdom", NY,False,10000+,111,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),141,225,183,True,True,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,4.2,Oshkosh Corporation,"Oshkosh, WI","Oshkosh, WI", WI,True,10000+,107,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),141,225,183,True,False,False,True,False,False,True,True,True,False,True,False
Data Scientist, Other,4.3,Joby Aviation,"San Carlos, CA","Santa Cruz, CA", CA,False,51 to 200,-1,Company - Private,Other,-1,NA,141,225,183,True,False,False,True,False,False,False,True,True,True,True,True
Data Scientist, Other,3.4,Mackin,"Menlo Park, CA","Pittsburgh, PA", CA,False,51 to 200,64,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),141,225,183,True,True,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,-1.0,PETADATA,"San Francisco, CA","Fremont, CA", CA,False,51 to 200,-1,Company - Private,Other,-1,NA,141,225,183,True,True,False,True,True,True,False,False,False,False,False,False
Data Scientist, Other,4.4,VBeyond Corporation,"Dallas, TX","Hillsborough, NJ", TX,False,201 to 500,18,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),141,225,183,True,True,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.5,Leidos,"Arlington, VA","Reston, VA", VA,False,10000+,55,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),141,225,183,True,True,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.7,Take-Two,"San Francisco, CA","New York, NY", CA,False,1001 to 5000,31,Company - Public,Video Games,Media,$1 to $2 billion (USD),141,225,183,True,False,False,True,True,False,False,True,False,True,False,True
Data Scientist, Other,3.7,Colony Brands,"Monroe, WI","Monroe, WI", WI,True,501 to 1000,-1,Company - Private,Food & Beverage Stores,Retail,$100 to $500 million (USD),141,225,183,True,True,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,4.1,Capio Group,"Sacramento, CA","Goteborg, Sweden", CA,False,10000+,-1,Hospital,Health Care Services & Hospitals,Health Care,NA,141,225,183,True,True,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,3.4,SleePare,"New York, NY","New York, NY", NY,True,1 to 50,7,Company - Private,Other Retail Stores,Retail,NA,141,225,183,True,True,False,True,False,False,False,True,False,False,False,False
Analyst, Other,4.5,ShorePoint,"Reston, VA","Washington, DC", VA,False,1 to 50,7,Company - Private,IT Services,Information Technology,NA,141,225,183,False,False,False,True,True,True,False,False,False,False,False,True
Data Scientist, Other,3.5,Dolphin,"New York, NY","Lake Buena Vista, FL", NY,False,1001 to 5000,34,Company - Private,"Hotels, Motels, & Resorts",Travel & Tourism,NA,141,225,183,True,False,False,True,False,False,False,True,True,False,False,True
Data Scientist, Other,3.6,TE Connectivity,"Hampton, VA","Schaffhausen, Switzerland", VA,False,10000+,17,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD),141,225,183,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,3.2,State of Virginia,"Richmond, VA","Richmond, VA", VA,True,10000+,236,Government,State & Regional Agencies,Government,$10+ billion (USD),141,225,183,True,True,False,True,False,False,True,False,False,False,True,False
Data Scientist, Other,3.7,TA Digital,"New York, NY","Newark, CA", NY,False,501 to 1000,24,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),141,225,183,True,True,False,True,False,False,False,False,False,True,True,True
Data Scientist, Other,4.0,Market America Inc,"Monterey, CA","Greensboro, NC", CA,False,501 to 1000,32,Company - Private,Other Retail Stores,Retail,$100 to $500 million (USD),141,225,183,True,True,False,False,False,False,True,True,False,False,False,True
Data Scientist, Other,3.2,Triplebyte,"Chicago, IL","San Francisco, CA", IL,False,51 to 200,9,Company - Private,Computer Hardware & Software,Information Technology,NA,145,225,185,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,4.5,Kingfisher Systems,"McLean, VA","Falls Church, VA", VA,False,51 to 200,19,Company - Private,Federal Agencies,Government,$25 to $50 million (USD),145,225,185,True,True,False,False,True,False,False,False,False,False,False,True
Other, Other,3.4,TrueAccord,Remote,"San Francisco, CA",,False,51 to 200,11,Company - Private,Enterprise Software & Network Solutions,Information Technology,NA,145,225,185,True,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.9,ALTA IT Services,"Woodlawn, MD","Rockville, MD", MD,False,201 to 500,20,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),145,225,185,True,True,False,True,True,False,False,False,False,False,False,True
Data Scientist, Other,3.2,Kollasoft Inc.,United States,"Scottsdale, AZ",,False,1 to 50,-1,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),145,225,185,True,True,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,5.0,Kollasoft Inc.,"New York, NY","Irving, TX", NY,False,NA,-1,Company - Public,Other,-1,NA,145,225,185,True,True,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.4,ASRC Federal Holding Company,"Reston, VA","Beltsville, MD", VA,False,5001 to 10000,21,Company - Private,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),145,225,185,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,4.4,Adwait Algorithm,"New York, NY","Houston, TX", NY,False,51 to 200,9,Company - Private,IT Services,Information Technology,NA,145,225,185,True,True,False,False,False,False,True,True,False,False,True,True
Analyst,Senior,3.8,Cook Children's Health Care System,"Fort Worth, TX","Fort Worth, TX", TX,True,5001 to 10000,106,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),145,225,185,False,False,False,False,False,False,False,False,False,False,False,False
Director,Senior,3.8,Rubius Therapeutics,"Smithfield, RI","Cambridge, MA", RI,False,201 to 500,11,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),145,225,185,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,3.5,Cambridge FX,"Atlanta, GA","Toronto, Canada", GA,False,201 to 500,32,Company - Public,Financial Transaction Processing,Finance,$100 to $500 million (USD),145,225,185,True,True,False,False,True,False,False,False,False,False,False,True
Data Scientist,Senior,3.8,Metromile,"San Francisco, CA","San Francisco, CA", CA,True,201 to 500,13,Company - Private,Insurance Carriers,Insurance,NA,145,225,185,True,False,False,True,False,False,False,True,False,True,False,True
Data Scientist, Other,3.9,Criteo,"Ann Arbor, MI","Paris, France", MI,False,1001 to 5000,19,Company - Public,Internet,Information Technology,$2 to $5 billion (USD),145,225,185,True,True,False,False,False,False,True,True,False,False,False,True
Data Scientist, Other,3.4,Advance Sourcing Concepts,"Pittsburgh, PA","Pittsburgh, PA", PA,True,51 to 200,-1,Company - Private,Other,-1,$1 to $5 million (USD),145,225,185,True,True,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,3.8,Enterprise Solutions Inc,"New York, NY","Naperville, IL", NY,False,51 to 200,24,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),145,225,185,True,True,True,False,True,False,False,False,False,False,False,True
Analyst, Other,4.6,GreatAmerica Financial Services,"Cedar Rapids, IA","Cedar Rapids, IA", IA,True,501 to 1000,32,Company - Private,Lending,Finance,$100 to $500 million (USD),145,225,185,False,False,True,True,True,False,False,False,False,False,False,False
Data Scientist, Other,-1.0,Microagility,"New York, NY","Princeton, NJ", NY,False,1 to 50,-1,Company - Private,Consulting,Business Services,$1 to $5 million (USD),145,225,185,False,True,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,4.6,"Conch Technologies, Inc","Concord, CA","Memphis, TN", CA,False,51 to 200,-1,Company - Private,Consulting,Business Services,$5 to $10 million (USD),145,225,185,False,False,False,False,False,False,False,False,False,False,False,True
Other, Other,3.9,GSK,"Richmond, VA","Brentford, United Kingdom", VA,False,10000+,194,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),145,225,185,False,True,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,-1.0,"Rainmaker Resources, LLC","Cincinnati, OH","Cincinnati, OH", OH,True,1 to 50,-1,Company - Private,Other,-1,NA,145,225,185,False,False,True,False,False,False,False,False,False,False,True,False
Data Scientist, Other,3.7,GovTech,"San Francisco, CA","Singapore, Singapore", CA,False,1001 to 5000,8,Government,Federal Agencies,Government,NA,79,147,113,True,True,False,False,True,False,False,False,False,False,False,True
Data Scientist, Other,3.3,Intellectual Ventures,"Bellevue, WA","Bellevue, WA", WA,True,501 to 1000,24,Company - Private,Investment Banking & Asset Management,Finance,NA,79,147,113,True,True,True,False,False,False,False,False,False,False,False,True
Other, Other,4.4,Rocket Lawyer,"San Francisco, CA","San Francisco, CA", CA,True,51 to 200,16,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),79,147,113,True,False,False,True,False,False,True,False,True,False,True,False
Data Scientist, Other,3.7,22nd Century Technologies,"Oakland, CA","Somerset, NJ", CA,False,1001 to 5000,27,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),79,147,113,False,False,False,True,False,False,False,False,False,False,True,True
Data Scientist, Other,3.3,Huxley,"San Francisco, CA","London, United Kingdom", CA,False,201 to 500,29,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),79,147,113,True,True,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.4,FM Systems,"Boston, MA","Raleigh, NC", MA,False,51 to 200,40,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),79,147,113,True,False,False,False,False,False,False,False,False,True,True,False
Data Scientist, Other,-1.0,B4Corp,"Reston, VA","Leesburg, VA", VA,False,51 to 200,-1,Company - Private,IT Services,Information Technology,NA,79,147,113,True,False,True,True,False,False,False,False,False,False,False,True
Other, Other,3.7,Mteq,"Fort Belvoir, VA","Lorton, VA", VA,False,501 to 1000,70,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),79,147,113,True,False,False,False,False,False,False,False,False,False,False,True
Other,Senior,3.7,Blue Cross and Blue Shield of North Carolina,"Durham, NC","Durham, NC", NC,True,1001 to 5000,91,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),79,147,113,True,False,False,True,False,False,False,True,False,True,True,False
Other, Other,4.8,Jane Street,"New York, NY","New York, NY", NY,True,501 to 1000,24,Company - Private,Investment Banking & Asset Management,Finance,NA,79,147,113,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,5.0,SSATI,"McLean, VA","Annapolis Junction, MD", VA,False,1 to 50,21,Company - Private,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),79,147,113,True,False,True,True,False,False,False,False,False,False,False,True
Data Scientist,Senior,3.9,Novartis,"Cambridge, MA","Basel, Switzerland", MA,False,10000+,28,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),79,147,113,False,False,False,False,False,False,False,False,False,False,False,False
Data Scientist, Other,3.4,Solving IT International Inc,"Chicago, IL","Chicago, IL", IL,True,501 to 1000,-1,Company - Private,Other,-1,NA,79,147,113,False,False,True,False,False,False,False,False,False,False,False,True
Data Scientist, Other,3.3,The Davey Tree Expert Company,"Kent, OH","Kent, OH", OH,True,10000+,144,Self-employed,Timber Operations,Agriculture & Forestry,$1 to $2 billion (USD),79,147,113,True,True,False,True,False,False,False,False,False,False,False,True
Data Scientist, Other,4.6,Centauri,"Reston, VA","Chantilly, VA", VA,False,501 to 1000,25,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),79,147,113,False,False,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,-1.0,Stride Search,"San Francisco, CA","Westlake Village, CA", CA,False,1 to 50,-1,Company - Private,Other,-1,Less than $1 million (USD),79,147,113,True,True,False,False,False,False,False,False,False,False,False,True
Other, Other,2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA", PA,True,501 to 1000,40,College / University,Colleges & Universities,Education,NA,79,147,113,True,False,False,False,False,False,False,False,False,False,False,True
Analyst, Other,3.8,Dermalogica,"Carson, CA","Carson, CA", CA,True,201 to 500,38,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$100 to $500 million (USD),79,147,113,True,True,False,True,True,False,False,False,False,False,False,False
Data Scientist, Other,4.8,TechProjects,"New York, NY","North Brunswick, NJ", NY,False,1 to 50,13,Company - Private,IT Services,Information Technology,NA,79,147,113,True,True,False,True,True,False,False,False,False,False,False,False
Other, Other,3.9,7Park Data,"New York, NY","New York, NY", NY,True,51 to 200,12,Company - Private,Research & Development,Business Services,NA,79,147,113,True,True,False,False,False,False,False,True,False,False,False,True
Data Scientist, Other,4.0,Netskope,"Santa Clara, CA","Santa Clara, CA", CA,True,501 to 1000,12,Company - Private,Enterprise Software & Network Solutions,Information Technology,NA,122,146,134,True,True,False,False,False,False,False,True,False,False,True,True
Data Scientist, Other,4.2,Eversight,"Palo Alto, CA","Palo Alto, CA", CA,True,51 to 200,11,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),122,146,134,True,False,False,False,False,False,False,False,False,False,False,True
Analyst,Senior,3.7,Protolabs,"Maple Plain, MN","Maple Plain, MN", MN,True,1001 to 5000,25,Company - Public,Miscellaneous Manufacturing,Manufacturing,$100 to $500 million (USD),122,146,134,False,False,False,True,False,False,False,False,False,False,False,False
Data Scientist, Other,3.0,Ameritas Life Insurance Corp,"Cincinnati, OH","Lincoln, NE", OH,False,1001 to 5000,137,Company - Private,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD),122,146,134,False,False,False,False,False,False,False,False,False,False,False,False
Other, Other,3.5,Western Digital,"San Jose, CA","San Jose, CA", CA,True,10000+,54,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),122,146,134,True,True,False,False,False,False,True,True,True,True,False,True
Data Scientist, Other,2.9,"Shimento, Inc.","Santa Clara, CA","Benicia, CA", CA,False,1 to 50,-1,Company - Private,Other,-1,$1 to $5 million (USD),122,146,134,True,True,False,False,False,False,True,True,False,False,True,True
Data Scientist, Other,5.0,Averity,"New York, NY","New York, NY", NY,True,1 to 50,10,Company - Private,Staffing & Outsourcing,Business Services,NA,122,146,134,False,False,False,False,False,False,False,False,False,False,False,True
Data Scientist, Other,4.7,Praxis Engineering,"Chantilly, VA","Annapolis Junction, MD", VA,False,201 to 500,22,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),122,146,134,False,False,False,True,False,False,False,False,False,True,True,False
Data Scientist, Other,-1.0,Point72 Ventures,"Palo Alto, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,122,146,134,False,False,False,False,False,False,False,False,False,False,False,True
Other, Other,4.5,Johns Hopkins University Applied Physics Laboratory,"Laurel, MD","Laurel, MD", MD,True,5001 to 10000,82,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),122,146,134,False,False,False,False,False,False,False,True,False,False,False,False
Data Scientist, Other,4.9,Cambridge Mobile Telematics,"Cambridge, MA","Cambridge, MA", MA,True,1 to 50,14,Company - Private,Enterprise Software & Network Solutions,Information Technology,NA,122,146,134,True,False,False,False,False,False,False,True,False,True,False,True
Data Engineer, Other,4.6,Blend360,"Columbia, MD","Columbia, MD", MD,True,51 to 200,22,Company - Private,Consulting,Business Services,NA,122,146,134,True,False,False,True,False,False,True,True,False,True,False,True
Data Scientist, Other,5.0,Phoenix Operations Group,"Annapolis Junction, MD","Woodbine, MD", MD,False,1 to 50,13,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),122,146,134,True,True,False,False,False,False,False,True,False,False,True,True
Analyst, Other,3.9,Nolij Consulting,"Falls Church, VA","Vienna, VA", VA,False,51 to 200,12,Company - Public,Consulting,Business Services,$1 to $5 million (USD),122,146,134,True,True,True,True,True,False,False,False,False,False,False,False
Data Scientist, Other,-1.0,Hatch Data Inc,"San Francisco, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,122,146,134,True,True,False,False,False,False,False,True,False,True,False,True
Data Scientist, Other,-1.0,Hatch Data Inc,"San Francisco, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,122,146,134,True,True,False,False,False,False,False,True,False,True,False,True
Data Scientist, Other,-1.0,Hatch Data Inc,"San Francisco, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,122,146,134,True,True,False,False,False,False,False,True,False,True,False,True
Data Scientist, Other,-1.0,Hatch Data Inc,"San Francisco, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,122,146,134,True,True,False,False,False,False,False,True,False,True,False,True
Data Scientist, Other,-1.0,Hatch Data Inc,"San Francisco, CA",-1, CA,False,NA,-1,Other Organization,Other,-1,NA,122,146,134,True,True,False,False,False,False,False,True,False,True,False,True
